"Latest: Time (s)","Latest: Temperature (°C)"
545,14.5819057387
545.5,14.5772907813
546,14.566521656
546.5,14.5619059342
547,14.551135024
547.5,14.5449796564
548,14.5357458383
567,14.2706476955
567.5,14.2629298052
568,14.2582987546
568.5,14.252123651
569,14.2413162031
569.5,14.2366840433
570,14.2258747445
570.5,14.2212417908
571,14.2150641482
571.5,14.2088860815
572,14.2027075902
572.5,14.198073443
573,14.1949838788
573.5,14.1872595031
574,14.1826245587
574.5,14.1718087568
575,14.1656277126
575.5,14.1579008075
576,14.1501732355
576.5,14.142444996
577,14.1347160883
577.5,14.1269865119
578,14.120802369
578.5,14.1177101368
579,14.1099790873
579.5,14.1022473673
580,14.0976080133
580.5,14.0836885003
581,14.0759544963
581.5,14.0728607063
582,14.0620315927
582.5,14.0542957028
583,14.0450117444
583.5,14.0419168756
584,14.0341792305
584.5,14.0264409093
585,14.0217975919
585.5,14.0140581877
586,14.00941422
586.5,14.0047700083
587,14.0016737314
587.5,13.9970291126
588,13.9908359074
588.5,13.9846422674
589,13.9799967519
589.5,13.9722536819
590,13.9598633538
590.5,13.9552165311
591,13.9443729896
591.5,13.9366267837
592,13.9288798944
592.5,13.9242314325
593,13.9180331002
593.5,13.9087347799
594,13.9087347799
594.5,13.9009854258
595,13.8932353857
595.5,13.8823841759
596,13.8668801101
596.5,13.8436188458
597,13.832761464
597.5,13.8219027276
598,13.81259416
598.5,13.803284595
599,13.8001811848
599.5,13.7877664342
600,13.7815583923
600.5,13.7784542046
601,13.7722454955
601.5,13.7598267413
602,13.7536166957
602.5,13.7443007906
603,13.7443007906
603.5,13.7349838809
604,13.7303250489
604.5,13.7256659653
605,13.7179002667
605.5,13.7132405116
606,13.7039202454
606.5,13.6992597339
607,13.69459897
607.5,13.6837228719
608,13.6806151625
608.5,13.6681832006
609,13.66041231
609.5,13.6557494377
610,13.6495318802
610.5,13.644868416
611,13.6402046979
611.5,13.6324312699
612,13.6277668742
612.5,13.6215472842
613,13.6168822947
613.5,13.6106619126
