"Latest: Time (s)","Latest: Temperature (°C)"
309,24.7828528817
309.5,24.7828528817
310,24.7814030416
310.5,24.7756036615
311,24.7698042494
311.5,24.7640048052
312,24.761105071
312.5,24.7567554544
313,24.7480561663
313.5,24.7437064946
314,24.7379069035
314.5,24.7321072793
315,24.7277575392
315.5,24.7190580026
316,24.7176080724
316.5,24.7161581402
317,24.7147082058
317.5,24.71035839
318,24.7060085551
318.5,24.701658701
319,24.6944089012
319.5,24.6915089663
320,24.6915089663
320.5,24.6828091093
321,24.6813591256
321.5,24.674109174
322,24.6697591767
322.5,24.662509137
323,24.6596091057
323.5,24.6523589883
324,24.6465588541
324.5,24.6451088149
325,24.6407586839
325.5,24.6378585852
326,24.6335084202
326.5,24.6277081683
327,24.6233579554
327.5,24.6190077218
328,24.6190077218
328.5,24.6132073781
329,24.608857096
329.5,24.6030566874
330,24.5987063564
330.5,24.5987063564
331,24.5987063564
331.5,24.5972562413
332,24.5972562413
332.5,24.5929058822
333,24.5856552364
333.5,24.5827549616
334,24.5784045315
334.5,24.5740540799
335,24.5740540799
335.5,24.5697036068
336,24.5682534443
336.5,24.5595524187
337,24.5581022393
337.5,24.5523014975
338,24.5479509156
338.5,24.5465007167
339,24.5406998968
339.5,24.5348990375
340,24.5334488166
340.5,24.5305483672
341,24.5290981388
341.5,24.5276479079
342,24.5247474387
342.5,24.5189464703
343,24.5160459712
343.5,24.5116952036
344,24.5087946793
344.5,24.5087946793
345,24.517496222
345.5,24.5334488166
346,24.5566520575
346.5,24.5813048206
347,24.6103071924
347.5,24.6538090162
348,24.7060085551
348.5,24.7567554544
349,24.8060500548
349.5,24.8727392043
350,24.9350755969
350.5,25.0032071658
351,25.082931262
351.5,25.1612017127
352,25.2525126795
352.5,25.3496165332
353,25.4496148918
353.5,25.540914867
354,25.6133736932
354.5,25.7075688423
355,25.7901700679
355.5,25.8510340437
356,25.9698643603
356.5,26.0452211867
357,26.0973920098
357.5,26.1655050398
358,26.2336196075
358.5,26.2944894817
359,26.3597090573
359.5,26.4408742483
360,26.5003011715
360.5,26.5698770285
361,26.6365570707
361.5,26.7148379822
362,26.7757266413
362.5,26.8424180057
363,26.9120134978
363.5,26.9830639537
364,27.0671715418
364.5,27.1440355921
365,27.2107536256
365.5,27.2934339217
366,27.367418879
366.5,27.4269026173
367,27.4936467039
367.5,27.5545929339
368,27.609739854
368.5,27.6692460854
369,27.728758323
369.5,27.7694043762
370,27.8303790078
370.5,27.8782924383
371,27.9276623155
371.5,27.9712278712
372,28.0220590771
372.5,28.0641802966
373,28.107757801
373.5,28.1339062035
374,28.1760372306
374.5,28.2036423828
375,28.2414205441
375.5,28.2792018579
376,28.2966404641
376.5,28.3213463327
377,28.343146784
377.5,28.3649483281
378,28.3838438909
378.5,28.3896580778
379,28.4056475002
379.5,28.4085547324
380,28.4216375247
380.5,28.4390818789
381,28.4521656205
381.5,28.4579807484
382,28.4739727694
382.5,28.4783343367
383,28.4870576096
383.5,28.4943271448
384,28.5015968085
384.5,28.5015968085
385,28.5015968085
385.5,28.5030507568
386,28.5059586687
386.5,28.513228539
387,28.5146825286
387.5,28.5219525544
388,28.5234065752
388.5,28.5248606011
389,28.5248606011
389.5,28.5234065752
390,28.5219525544
390.5,28.5175905234
391,28.5074126324
391.5,28.5030507568
392,28.5015968085
392.5,28.5001428655
393,28.4899654082
393.5,28.4797882027
394,28.4754266201
394.5,28.4623421476
395,28.4536193949
395.5,28.4478043278
396,28.4289059177
396.5,28.4158229004
397,28.4085547324
397.5,28.3998330953
398,28.3852974302
398.5,28.372215754
399,28.35186727
399.5,28.3373332238
400,28.319893008
400.5,28.3024534851
401,28.2937339821
401.5,28.2777486716
402,28.2603108039
402.5,28.2356083153
403,28.2181720749
403.5,28.2007364996
404,28.1862073582
404.5,28.1600560505
405,28.1382644105
405.5,28.1266426141
406,28.107757801
406.5,28.0845159763
407,28.0583702585
407.5,28.0394881104
408,28.0191542978
430,26.8192205445
430.5,26.8018227768
431,26.7684778227
431.5,26.7380332867
432,26.7133882907
432.5,26.6756969159
433,26.6481539378
433.5,26.626409896
434,26.5945192755
434.5,26.5597303454
435,26.5350886951
435.5,26.4945033269
436,26.4684132865
436.5,26.4452224876
437,26.4191332157
437.5,26.3785506599
438,26.3524623355
438.5,26.3249250303
439,26.2915908801
439.5,26.2611557861
440,26.2394166723
440.5,26.2002867364
441,26.1770988922
441.5,26.1437666855
442,26.1104348249
442.5,26.0785524682
443,26.0582638309
443.5,26.0176868367
444,25.9872543062
444.5,25.9061015823
445,25.8684237714
445.5,25.8321951867
446,25.8104580549
446.5,25.7785769306
447,25.7452466383
447.5,25.7235094608
448,25.6901790508
448.5,25.6582976805
449,25.6249670108
449.5,25.6061278578
450,25.5670001726
450.5,25.5438132421
451,25.5133801985
451.5,25.4872945363
452,25.4539625658
452.5,25.426427191
453,25.3916452857
453.5,25.3626600151
454,25.3380222674
454.5,25.313384259
455,25.272803405
455.5,25.2438165906
456,25.2177280873
456.5,25.1887404292
457,25.1626511299
457.5,25.1380108667
458,25.1046734438
458.5,25.0800322809
459,25.0524916771
459.5,25.0148036788
460,24.9901609697
460.5,24.9669674153
461,24.9350755969
461.5,24.8973842116
462,24.8741889249
462.5,24.8437444081
463,24.8147488662
463.5,24.7857525558
464,24.761105071
464.5,24.7321072793
465,24.7118083308
465.5,24.6842590909
466,24.6451088149
466.5,24.6190077218
467,24.5972562413
467.5,24.5726039246
468,24.5348990375
468.5,24.505894145
469,24.4870404244
469.5,24.4565834963
470,24.4304766383
470.5,24.4072698152
471,24.3797108075
471.5,24.3448979951
472,24.3231391584
472.5,24.2912250205
473,24.2607601943
473.5,24.2419003529
474,24.2172367056
474.5,24.1853177147
475,24.1592010412
475.5,24.1359853479
476,24.0982580636
476.5,24.0735890099
477,24.053272586
477.5,24.0271504838
478,23.9981246062
478.5,23.9734515014
479,23.9502288116
479.5,23.915393034
480,23.8907164071
480.5,23.8616836958
481,23.8457150583
481.5,23.819583559
482,23.7890952185
482.5,23.7658648409
483,23.736825431
483.5,23.7092364924
484,23.678741731
484.5,23.665671987
485,23.6395314788
485.5,23.6061277161
486,23.5872463225
486.5,23.5640066753
487,23.5349555335
487.5,23.5117133393
488,23.4899227368
488.5,23.4637726643
489,23.4318094417
489.5,23.4042030275
490,23.3954848599
490.5,23.3518914551
491,23.3300931316
491.5,23.305387042
492,23.2893999933
492.5,23.2574240974
493,23.2356209625
493.5,23.2138166908
494,23.1876500505
494.5,23.1600278979
495,23.1367656815
495.5,23.1178641413
496,23.0945994794
496.5,23.0596999214
497,23.0349775192
497.5,23.021888551
498,22.9855279691
498.5,22.9564370051
499,22.9113415628
499.5,22.885154601
500,22.8633307078
500.5,22.8400504486
501,22.8109480162
501.5,22.7876643689
502,22.7687452828
502.5,22.744003409
503,22.7207153432
503.5,22.6886917024
504,22.6668556942
504.5,22.6537534197
505,22.6202675309
505.5,22.596971036
506,22.5780414379
506.5,22.5591107603
507,22.5387226622
507.5,22.5052251739
508,22.489203416
508.5,22.4673542827
509,22.4382197884
509.5,22.4149102721
510,22.3901420254
510.5,22.3741144708
511,22.3522573868
511.5,22.3260268505
512,22.3012515126
512.5,22.2852193413
513,22.2633559261
513.5,22.2342022423
514,22.2137929768
514.5,22.1919243544
515,22.1700541162
515.5,22.1481822521
516,22.1219338547
516.5,22.105892
517,22.0883907791
517.5,22.051926476
518,22.0315044296
518.5,22.0183751942
519,21.999409664
519.5,21.9789838141
520,21.9454238133
520.5,21.922075328
521,21.910400343
521.5,21.8826702589
522,21.8607760933
522.5,21.8417997181
523,21.8184423438
523.5,21.8023829681
524,21.7804822604
524.5,21.7512785022
525,21.7425167442
525.5,21.7206110696
526,21.6914006449
526.5,21.6709513919
527,21.6505005188
527.5,21.6329699031
528,21.6139770463
528.5,21.5935216155
529,21.5657580296
529.5,21.543837246
530,21.532145377
530.5,21.5072983348
531,21.4853724081
531.5,21.4649064527
532,21.4473628484
532.5,21.431280106
533,21.4078851305
533.5,21.3815630835
534,21.3727884296
534.5,21.3523129908
535,21.323059323
535.5,21.3040425099
536,21.285024169
536.5,21.2660042935
537,21.249909349
537.5,21.2294232714
538,21.1986907717
538.5,21.1796638454
539,21.1664904372
539.5,21.1430691767
540,21.1181814554
540.5,21.1006120111
541,21.0888982907
541.5,21.0713265698
542,21.0522889891
542.5,21.027391248
543,21.0054203423
543.5,20.9907718628
544,20.9775874013
544.5,20.9453553928
545,20.9307029129
545.5,20.9087223476
546,20.8882051469
546.5,20.8808771041
547,20.8603572603
547.5,20.8325057678
548,20.8149134838
548.5,20.7943873164
549,20.7811908751
549.5,20.7591949764
550,20.7415966045
550.5,20.7225300366
551,20.7005279901
551.5,20.6902595734
552,20.6711883095
552.5,20.6477135719
553,20.6301057642
553.5,20.6139639474
554,20.5992884638
554.5,20.5743377182
555,20.5537877443
555.5,20.5361718195
556,20.5214907066
556.5,20.5068085214
557,20.4891884793
557.5,20.4656926714
558,20.4436628305
558.5,20.4230994348
559,20.4186927143
559.5,20.3922503193
560,20.3731508177
560.5,20.3525800358
561,20.3305374998
561.5,20.3246590674
562,20.3055529285
562.5,20.2849749708
563,20.2614546068
563.5,20.2541039009
564,20.2335204192
564.5,20.2144051941
565,20.1879347788
565.5,20.1717565883
566,20.1555770077
566.5,20.1393960328
567,20.1305694571
567.5,20.1129150546
568,20.0923161367
568.5,20.0687717165
569,20.0481678888
569.5,20.0422806579
570,20.0128416733
570.5,19.9554220077
571,19.9392234348
571.5,19.9244961992
572,19.9009301174
572.5,19.883253526
573,19.8685216992
573.5,19.8523152852
574,19.8302132504
574.5,19.8095821988
575,19.7963181083
575.5,19.787474827
576,19.762416448
576.5,19.7520972514
577,19.7388288186
577.5,19.712288925
578,19.6931187044
578.5,19.6739463624
579,19.6695216737
579.5,19.648871625
580,19.6267438208
580.5,19.6090395201
581,19.5987111645
581.5,19.5795282722
582,19.5662465407
582.5,19.5500119008
583,19.527871244
583.5,19.5101566253
584,19.4983458427
584.5,19.4835811949
585,19.4658618979
585.5,19.442233241
586,19.4304176541
586.5,19.4112155301
587,19.3905338267
587.5,19.3846242925
588,19.3654168412
588.5,19.3565511064
589,19.3299510235
589.5,19.3122152288
590,19.2959557202
590.5,19.2915210265
591,19.2693457389
591.5,19.2486460611
592,19.2323801647
592.5,19.2220282834
593,19.2057596925
593.5,19.1939269524
594,19.1776555044
594.5,19.1658206814
595,19.1362297707
595.5,19.1288311806
596,19.1140329623
596.5,19.1007133804
597,19.0770313424
597.5,19.0607478702
598,19.0444627053
598.5,19.0340985351
599,19.019291383
599.5,19.0074446474
600,18.9867106856
600.5,18.9733802452
601,18.9526417189
601.5,18.9348636182
602,18.9185652197
602.5,18.906710751
603,18.8874452805
603.5,18.8681773782
604,18.8518718634
604.5,18.8385296854
605,18.8237036652
605.5,18.8162901101
606,18.7999790076
606.5,18.7821830636
607,18.7643850122
607.5,18.7510350871
608,18.7406509886
608.5,18.7258153097
609,18.7035590217
609.5,18.6812993998
610,18.6679420214
614,18.5387580939
614.5,18.5328158535
615,18.5164734361
615.5,18.4941853456
616,18.4793247058
616.5,18.4674350893
617,18.4540580947
617.5,18.4436529032
618,18.4258136725
618.5,18.4139196148
619,18.393102626
619.5,18.3737698367
620,18.3678207563
620.5,18.349972016
621,18.3336086912
621.5,18.3127798953
622,18.297900296
622.5,18.2800426945
623,18.2770662063
623.5,18.2577174892
624,18.2458092539
624.5,18.2309225288
625,18.2145452909
625.5,18.1922095783
626,18.1773171009
626.5,18.1594440077
627,18.1564649336
627.5,18.1370993796
628,18.1162411138
628.5,18.1058107904
629,18.0894186747
629.5,18.0774958998
630,18.0640815309
630.5,18.049175125
631,18.0342670824
631.5,18.0163752657
632,18.0014636096
632.5,17.9925158251
633,17.9805845213
633.5,17.9701437626
634,17.9537352165
634.5,17.9358326937
635,17.919419943
635.5,17.9074821296
636,17.8955432469
636.5,17.8791255336
637,17.873154953
637.5,17.8641985782
638,17.8492699415
638.5,17.8343396197
639,17.8179143154
639.5,17.8029804434
640,17.7865512249
640.5,17.7790827186
641,17.7731076071
641.5,17.7521925692
642,17.7357569763
642.5,17.7252968841
643,17.710352437
643.5,17.6939115599
644,17.6834480985
644.5,17.6789634991
645,17.6655087685
645.5,17.6505574244
646,17.6370997328
646.5,17.6146671195
647,17.6101801269
647.5,17.5982140458
648,17.5862468472
648.5,17.5712862746
649,17.5518349091
649.5,17.5383668396
650,17.526394025
650.5,17.5174136733
651,17.5099295613
651.5,17.4949600108
652,17.4844802716
652.5,17.4695077073
653,17.457528376
653.5,17.4395572414
654,17.4245793325
654.5,17.4081015662
655,17.3976145857
655.5,17.394618144
656,17.3766379838
656.5,17.3556578522
657,17.3466652843
657.5,17.3331752115
658,17.3181845207
658.5,17.3061906611
659,17.3016926639
659.5,17.2866981566
660,17.2762009169
660.5,17.264202976
661,17.2417036807
661.5,17.2312025979
662,17.2252015751
662.5,17.2086972449
663,17.2011945399
663.5,17.1861877461
664,17.1666761505
664.5,17.1576697429
665,17.1411562602
665.5,17.126142051
666,17.1126276697
666.5,17.1096242686
667,17.0961080389
667.5,17.0840923405
668,17.0660665437
668.5,17.048038042
669,17.0375201644
669.5,17.0194873667
670,17.0149787423
670.5,17.0029549114
671,16.9819102891
671.5,16.9683796379
672,16.9563510985
672.5,16.9232663194
673,16.8991988444
673.5,16.8841541769
674,16.8691075851
674.5,16.8510491295
675,16.8480391165
675.5,16.8344931005
676,16.8224508803
676.5,16.8089018985
677,16.7878225745
677.5,16.7742695642
678,16.759208809
678.5,16.7531839595
679,16.7396269024
679.5,16.7290814266
680,16.7200416815
680.5,16.7049738664
681,16.6883969942
681.5,16.6733250377
682,16.6567436007
682.5,16.6446828675
683,16.6311130237
683.5,16.6280972841
684,16.6054766987
684.5,16.5919021931
685,16.5798346067
685.5,16.5647483215
686,16.5556955878
686.5,16.5421151313
687,16.5345697293
687.5,16.5179680721
688,16.5058926062
688.5,16.4892867279
689,16.471168429
689.5,16.4636182754
690,16.4530472066
690.5,16.4394543673
691,16.4243492758
691.5,16.4077313162
692,16.3911108801
692.5,16.3820441421
693,16.3654198685
693.5,16.3487931052
694,16.3442581006
694.5,16.341234661
695,16.3215802901
695.5,16.3140199861
696,16.2913359655
696.5,16.2777233108
697,16.2686472716
697.5,16.2489799466
698,16.2459538913
698.5,16.2308223608
699,16.2141752598
699.5,16.2005530173
700,16.1854151964
700.5,16.1763314939
701,16.1672470328
701.5,16.1521045762
702,16.143018088
702.5,16.1309015854
703,16.1218133186
703.5,16.1021194525
704,16.080906654
704.5,16.0778759133
705,16.065752097
705.5,16.0536269134
706,16.0384685081
706.5,16.0172431388
707,16.0051124658
707.5,15.991463812
708,15.9823637394
708.5,15.971746006
709,15.956575978
709.5,15.9474729221
710,15.9307819589
710.5,15.9186414261
711,15.895874173
711.5,15.8852477761
712,15.8715836928
712.5,15.8624733196
713,15.8579178373
713.5,15.8457689201
714,15.8245049336
714.5,15.8123521485
715,15.7971591835
715.5,15.7834836274
716,15.7728458454
716.5,15.7652467655
717,15.7591671027
717.5,15.7515670251
718,15.7439663924
718.5,15.7333245733
719,15.7165995114
719.5,15.6998717518
720,15.6937882602
720.5,15.6892254068
721,15.672493221
721.5,15.6648867858
722,15.6542368342
722.5,15.6390207079
723,15.6222803695
723.5,15.6116260066
724,15.599448237
724.5,15.5872690204
725,15.5735656692
725.5,15.5705202307
726,15.5629062372
726.5,15.5491996178
727,15.5415840333
727.5,15.526351156
728,15.5111159978
728.5,15.4974024017
729,15.4882589745
729.5,15.4745422867
730,15.4730180956
730.5,15.4653967956
731,15.4486279129
731.5,15.4288065506
732,15.4227068857
732.5,15.412031583
733,15.3983045287
733.5,15.3830500459
734,15.3769476034
734.5,15.3723705277
735,15.3586380457
735.5,15.3510080749
736,15.3418513413
736.5,15.3250618158
737,15.309796158
737.5,15.3036892398
738,15.297581947
738.5,15.286893282
739,15.277730654
739.5,15.2685671804
740,15.2517652793
740.5,15.2380161488
741,15.2303769172
741.5,15.218152918
742,15.2074556769
742.5,15.2028707898
743,15.1906433811
743.5,15.1830004796
744,15.1738282138
744.5,15.1615971943
745,15.1524229297
745.5,15.1371305812
746,15.1233654258
746.5,15.1126578546
747,15.1034790025
747.5,15.0881789972
748,15.0835885275
748.5,15.0820583228
749,15.0682853991
749.5,15.0499184672
750,15.0407336991
750.5,15.0315480615
751,15.0192991909
751.5,15.0101115212
752,15.0070487708
752.5,14.9917335635
753,14.9856068008
753.5,14.9779478006
754,14.9656921351
754.5,14.9564993631
755,14.9427085586
755.5,14.9319810098
756,14.9197194867
756.5,14.9135881376
757,14.9074563963
757.5,14.8936585435
758,14.8890588173
758.5,14.8798587012
759,14.8614558111
759.5,14.8476513143
760,14.8415153406
760.5,14.8323106387
761,14.8215706942
761.5,14.8077604109
762,14.7985524393
762.5,14.792413295
763,14.7908784468
763.5,14.7801338135
764,14.7709231574
764.5,14.7632469257
765,14.7463570212
765.5,14.7309999399
766,14.7187124735
766.5,14.7141042603
767,14.7018145883
767.5,14.6941327275
768,14.69259628
768.5,14.6864502385
769,14.6741569481
769.5,14.6603250697
770,14.6495655297
770.5,14.6434166656
771,14.6341926112
771.5,14.6218924551
772,14.6111284886
772.5,14.5988252907
773,14.5957492373
773.5,14.5926730822
774,14.5819057387
774.5,14.5742140157
775,14.566521656
